"","chromosome_name","start_position","end_position","hgnc_symbol"
"22535","14",49862550,49862849,"RN7SL2"
"22536","15",101773238,101773513,"RN7SL209P"
"22537","14",67751228,67751544,"RN7SL213P"
"22538","15",77916718,77916982,"RN7SL214P"
"22539","16",2013181,2013476,"RN7SL219P"
"22540","15",28387196,28387485,"RN7SL238P"
"22541","13",27989296,27989584,"RN7SL272P"
"22542","CHR_HSCHR16_1_CTG1",14601823,14602094,"RN7SL274P"
"22543","16",14601823,14602094,"RN7SL274P"
"22544","15",76976915,76977210,"RN7SL278P"
"22545","CHR_HSCHR15_6_CTG8",32132796,32133086,"RN7SL286P"
"22546","15",32602121,32602411,"RN7SL286P"
"22547","13",46169458,46169748,"RN7SL288P"
"22548","14",49853616,49853914,"RN7SL3"
"22549","15",49198900,49199194,"RN7SL307P"
"22550","15",75785134,75785354,"RN7SL319P"
"22551","13",51469753,51470047,"RN7SL320P"
"22552","15",75292706,75292928,"RN7SL327P"
"22553","15",84205454,84205700,"RN7SL331P"
"22554","15",90166233,90166526,"RN7SL346P"
"22555","14",76967518,76967765,"RN7SL356P"
"22556","15",90855935,90856207,"RN7SL363P"
"22557","14",67705954,67706252,"RN7SL369P"
"22558","13",60034465,60034762,"RN7SL375P"
"22559","15",40615665,40615928,"RN7SL376P"
"22560","15",21102843,21103138,"RN7SL400P"
"22561","13",51593919,51594215,"RN7SL413P"
"22562","15",84394072,84394336,"RN7SL417P"
"22563","15",85210053,85210299,"RN7SL428P"
"22564","15",74072454,74072676,"RN7SL429P"
"22565","14",50637691,50637981,"RN7SL452P"
"22566","14",56824375,56824656,"RN7SL461P"
"22567","CHR_HSCHR15_6_CTG8",30143737,30143973,"RN7SL469P"
"22568","15",30143733,30143969,"RN7SL469P"
"22569","14",102077180,102077472,"RN7SL472P"
"22570","15",99791209,99791410,"RN7SL484P"
"22571","15",43391384,43391727,"RN7SL487P"
"22572","15",75268430,75268652,"RN7SL489P"
"22573","16",10221775,10222073,"RN7SL493P"
"22574","15",50244628,50244931,"RN7SL494P"
"22575","15",22609141,22609377,"RN7SL495P"
"22576","15",41191965,41192265,"RN7SL497P"
"22577","13",45002150,45002447,"RN7SL49P"
"22578","12",118993857,118994159,"RN7SL508P"
"22579","15",75895040,75895302,"RN7SL510P"
"22580","13",41807677,41807973,"RN7SL515P"
"22581","14",100319073,100319370,"RN7SL523P"
"22582","14",74174456,74174753,"RN7SL530P"
"22583","15",23363272,23363561,"RN7SL536P"
"22584","15",32446674,32446964,"RN7SL539P"
"22585","15",22429200,22429489,"RN7SL545P"
"22586","14",102582888,102583177,"RN7SL546P"
"22587","16",25185253,25185538,"RN7SL557P"
"22588","15",56029684,56029981,"RN7SL568P"
"22589","13",76134931,76135225,"RN7SL571P"
"22590","15",49042341,49042643,"RN7SL577P"
"22591","15",20095733,20096029,"RN7SL584P"
"22592","13",94699223,94699502,"RN7SL585P"
"22593","14",73040619,73040914,"RN7SL586P"
"22594","14",77547566,77547846,"RN7SL587P"
"22595","13",41121876,41122171,"RN7SL597P"
"22596","14",58179771,58180064,"RN7SL598P"
"22597","13",98671980,98672278,"RN7SL60P"
"22598","13",53258077,53258372,"RN7SL618P"
"22599","CHR_HSCHR15_6_CTG8",31927931,31928167,"RN7SL628P"
"22600","15",30612724,30612960,"RN7SL628P"
"22601","14",104013642,104013933,"RN7SL634P"
"22602","14",21429508,21429806,"RN7SL650P"
"22603","14",32442341,32442639,"RN7SL660P"
"22604","CHR_HSCHR15_6_CTG8",30091657,30091893,"RN7SL673P"
"22605","15",30091662,30091898,"RN7SL673P"
"22606","15",97353497,97353815,"RN7SL677P"
"22607","14",71448689,71448958,"RN7SL683P"
"22608","13",47458941,47459234,"RN7SL700P"
"22609","14",68149617,68149908,"RN7SL706P"
"22610","14",98351367,98351664,"RN7SL714P"
"22611","15",28703554,28703790,"RN7SL719P"
"22612","15",90293939,90294207,"RN7SL736P"
"22613","13",25944478,25944766,"RN7SL741P"
"22614","16",8683254,8683551,"RN7SL743P"
"22615","15",20570886,20571175,"RN7SL759P"
"22616","13",68693804,68694081,"RN7SL761P"
"22617","13",21790537,21790845,"RN7SL766P"
"22618","14",70610086,70610379,"RN7SL77P"
"22619","13",110097851,110098151,"RN7SL783P"
"22620","CHR_HSCHR15_6_CTG8",31977496,31977786,"RN7SL796P"
"22621","15",30560644,30560934,"RN7SL796P"
"22622","13",77947497,77947772,"RN7SL810P"
"22623","15",30800160,30800396,"RN7SL82P"
"22624","16",4633591,4633881,"RN7SL850P"
"22625","15",72664577,72664799,"RN7SL853P"
"22626","12",115717725,115718013,"RN7SL865P"
"22627","13",19088487,19088581,"RNA5SP24"
"22628","13",21369790,21369899,"RNA5SP25"
"22629","13",37854852,37854970,"RNA5SP26"
"22630","13",45551485,45551603,"RNA5SP27"
"22631","13",50812988,50813106,"RNA5SP28"
"22632","13",51027747,51027852,"RNA5SP29"
"22633","13",57991350,57991464,"RNA5SP30"
"22634","13",60613608,60613734,"RNA5SP31"
"22635","13",79389534,79389631,"RNA5SP33"
"22636","13",90135712,90135841,"RNA5SP34"
"22637","13",94025470,94025598,"RNA5SP35"
"22638","13",94651397,94651529,"RNA5SP36"
"22639","13",97362972,97363101,"RNA5SP37"
"22640","12",118829681,118829805,"RNA5SP374"
"22641","12",123282916,123283034,"RNA5SP375"
"22642","12",131299640,131299751,"RNA5SP376"
"22643","12",131661063,131661174,"RNA5SP377"
"22644","12",131801315,131801434,"RNA5SP378"
"22645","12",132723945,132724057,"RNA5SP379"
"22646","13",106155372,106155490,"RNA5SP38"
"22647","14",20090130,20090227,"RNA5SP380"
"22648","14",20414987,20415098,"RNA5SP382"
"22649","CHR_HG1_PATCH",24158602,24158721,"RNA5SP383"
"22650","14",24158603,24158722,"RNA5SP383"
"22651","14",49552633,49552748,"RNA5SP384"
"22652","14",51692752,51692861,"RNA5SP385"
"22653","14",67657105,67657211,"RNA5SP386"
"22654","14",75604173,75604278,"RNA5SP387"
"22655","14",78177803,78177921,"RNA5SP388"
"22656","13",108301212,108301331,"RNA5SP39"
"22657","15",25738508,25738620,"RNA5SP390"
"22658","15",27280318,27280436,"RNA5SP391"
"22659","15",40331537,40331648,"RNA5SP392"
"22660","15",41851913,41852029,"RNA5SP393"
"22661","15",49982443,49982561,"RNA5SP394"
"22662","15",50463381,50463498,"RNA5SP395"
"22663","15",59574103,59574222,"RNA5SP396"
"22664","15",60736769,60736886,"RNA5SP397"
"22665","15",71858570,71858686,"RNA5SP399"
"22666","15",86138269,86138379,"RNA5SP400"
"22667","15",97472126,97472252,"RNA5SP401"
"22668","15",100074081,100074190,"RNA5SP402"
"22669","16",9564390,9564497,"RNA5SP403"
"22670","16",9600097,9600228,"RNA5SP404"
"22671","16",26028912,26029025,"RNA5SP405"
"22672","16",35734393,35734504,"RNA5SP406"
"22673","16",35734639,35734748,"RNA5SP407"
"22674","16",35735372,35735471,"RNA5SP408"
"22675","16",35735625,35735733,"RNA5SP409"
"22676","16",35745989,35746094,"RNA5SP410"
"22677","16",35746523,35746636,"RNA5SP411"
"22678","16",35746772,35746894,"RNA5SP412"
"22679","16",35747032,35747140,"RNA5SP413"
"22680","16",35748520,35748655,"RNA5SP414"
"22681","16",35750061,35750175,"RNA5SP415"
"22682","16",35751574,35751684,"RNA5SP416"
"22683","14",20801228,20802855,"RNASE1"
"22684","14",20505537,20513884,"RNASE10"
"22685","14",20583559,20609884,"RNASE11"
"22686","14",20590073,20591376,"RNASE12"
"22687","14",21032818,21034807,"RNASE13"
"22688","14",20955487,20956436,"RNASE2"
"22689","14",20891385,20892348,"RNASE3"
"22690","14",20684560,20701216,"RNASE4"
"22691","14",20781268,20782467,"RNASE6"
"22692","14",21042316,21044234,"RNASE7"
"22693","14",21057822,21058455,"RNASE8"
"22694","14",20556093,20560931,"RNASE9"
"22695","13",50909747,51024120,"RNASEH2B"
"22696","12",120533480,120577588,"RNF10"
"22697","15",58865175,59097419,"RNF111"
"22698","13",98175785,98177269,"RNF113B"
"22699","16",1966823,1968975,"RNF151"
"22700","13",24764169,24879921,"RNF17"
"22701","14",23185316,23273477,"RNF212B"
"22702","CHR_HG1_PATCH",24146682,24160659,"RNF31"
"22703","14",24146683,24160660,"RNF31"
"22704","12",121400083,121430623,"RNF34"
"22705","16",30761745,30776307,"RNF40"
"22706","13",26132115,26222314,"RNF6"
"22707","12",116738178,116853631,"RNFT2"
"22708","16",2253116,2268397,"RNPS1"
"22709","12",132995190,132995302,"RNU4ATAC12P"
"22710","14",75202081,75202169,"RNU4ATAC14P"
"22711","13",92059844,92059969,"RNU4ATAC3P"
"22712","14",83750384,83750501,"RNU6ATAC28P"
"22713","14",49684544,49684665,"RNU6ATAC30P"
"22714","14",54859215,54859330,"RNU6ATAC9P"
"22715","13",27402476,27402587,"RNY1P1"
"22716","16",28183318,28183430,"RNY1P10"
"22717","13",102016953,102017069,"RNY1P2"
"22718","13",25950704,25950821,"RNY1P3"
"22719","13",32763438,32763552,"RNY1P4"
"22720","13",74289100,74289214,"RNY1P5"
"22721","13",51586424,51586532,"RNY1P6"
"22722","13",24703556,24703665,"RNY1P7"
"22723","13",73227147,73227260,"RNY1P8"
"22724","13",69802940,69803041,"RNY3P10"
"22725","13",49095391,49095492,"RNY3P2"
"22726","13",78355227,78355328,"RNY3P3"
"22727","13",23152586,23152686,"RNY3P4"
"22728","13",77623372,77623472,"RNY3P7"
"22729","13",40226827,40226932,"RNY3P9"
"22730","13",39785415,39785510,"RNY4P14"
"22731","13",52400004,52400099,"RNY4P24"
"22732","13",95336106,95336201,"RNY4P27"
"22733","13",60187738,60187830,"RNY4P28"
"22734","13",58527655,58527751,"RNY4P29"
"22735","13",49889634,49889728,"RNY4P30"
"22736","13",49908634,49908730,"RNY4P9"
"22737","16",4796968,4802880,"ROGDI"
"22738","15",60488284,61229302,"RORA"
"22739","15",41517176,41544269,"RPAP1"
"22740","14",21280083,21351301,"RPGRIP1"
"22741","12",112570380,112898881,"RPH3A"
"22742","14",103412119,103412761,"RPL10AP1"
"22743","14",46651010,46651781,"RPL10L"
"22744","12",120594015,120594548,"RPL11P5"
"22745","13",68654572,68655050,"RPL12P34"
"22746","14",30791098,30791489,"RPL12P5"
"22747","14",34740336,34740833,"RPL12P6"
"22748","14",68693090,68693583,"RPL12P7"
"22749","14",47200575,47201104,"RPL13AP2"
"22750","13",54440704,54441315,"RPL13AP25"
"22751","14",55766177,55767717,"RPL13AP3"
"22752","15",75388267,75388828,"RPL13P4"
"22753","14",103041469,103042094,"RPL13P6"
"22754","13",100150481,100151092,"RPL15P18"
"22755","CHR_HSCHR16_1_CTG1",16016803,16017400,"RPL15P20"
"22756","16",15931697,15932294,"RPL15P20"
"22757","14",60212462,60212912,"RPL17P2"
"22758","14",81001166,81001786,"RPL17P3"
"22759","12",118737964,118738511,"RPL17P37"
"22760","14",48489883,48490434,"RPL18P1"
"22761","13",50099331,50099868,"RPL18P10"
"22762","15",78661047,78661576,"RPL18P11"
"22763","13",27251362,27256691,"RPL21"
"22764","12",122364782,122365632,"RPL21P1"
"22765","14",77683202,77683989,"RPL21P10"
"22766","13",110762674,110763133,"RPL21P107"
"22767","13",71704181,71704655,"RPL21P109"
"22768","14",90366697,90367179,"RPL21P11"
"22769","13",72703693,72704138,"RPL21P110"
"22770","13",78761175,78761651,"RPL21P111"
"22771","13",94760553,94761015,"RPL21P112"
"22772","15",78863247,78863729,"RPL21P116"
"22773","16",9156402,9156881,"RPL21P119"
"22774","14",103148597,103149408,"RPL21P12"
"22775","14",103241492,103241972,"RPL21P13"
"22776","14",31111569,31112239,"RPL21P5"
"22777","14",55413556,55414059,"RPL21P6"
"22778","14",65266638,65267690,"RPL21P7"
"22779","14",65467807,65468341,"RPL21P8"
"22780","14",67714545,67715204,"RPL21P9"
"22781","12",124935455,124935895,"RPL22P19"
"22782","14",76886377,76886750,"RPL22P2"
"22783","14",18692032,18692408,"RPL22P20"
"22784","14",96456576,96457041,"RPL23AP10"
"22785","14",102662240,102662708,"RPL23AP11"
"22786","12",133125479,133125952,"RPL23AP67"
"22787","13",25206049,25206506,"RPL23AP69"
"22788","14",35144021,35144480,"RPL23AP70"
"22789","14",34485979,34486447,"RPL23AP71"
"22790","14",34694170,34694644,"RPL23AP8"
"22791","14",28489910,28490362,"RPL26P3"
"22792","13",24704338,24704788,"RPL26P34"
"22793","13",47766640,47767085,"RPL27AP8"
"22794","12",123721246,123721639,"RPL27P12"
"22795","13",88236547,88236969,"RPL29P29"
"22796","12",120450437,120450803,"RPL31P52"
"22797","13",57391171,57391518,"RPL31P53"
"22798","13",78422823,78423192,"RPL31P54"
"22799","14",49577392,49577794,"RPL32P29"
"22800","15",50798670,50798951,"RPL32P30"
"22801","13",50361410,50361763,"RPL34P26"
"22802","13",24988577,24988925,"RPL34P27"
"22803","12",119959424,119959754,"RPL35AP30"
"22804","13",106425773,106426122,"RPL35P9"
"22805","14",49618530,49620626,"RPL36AL"
"22806","14",56683421,56683741,"RPL36AP1"
"22807","15",75186651,75186968,"RPL36AP45"
"22808","12",116908312,116908627,"RPL36P15"
"22809","13",43394525,43394825,"RPL36P19"
"22810","13",68331338,68331613,"RPL37P21"
"22811","16",1943974,1957606,"RPL3L"
"22812","14",98972879,98973301,"RPL3P4"
"22813","15",66498015,66524532,"RPL4"
"22814","CHR_HSCHR15_4_CTG8",28428588,28428996,"RPL41P2"
"22815","15",28315651,28316059,"RPL41P2"
"22816","14",21750269,21751546,"RPL4P1"
"22817","15",24908932,24909825,"RPL5P1"
"22818","15",71063101,71063989,"RPL5P3"
"22819","13",51161723,51162357,"RPL5P31"
"22820","CHR_HSCHR15_4_CTG8",27895704,27896582,"RPL5P32"
"22821","15",27895704,27896582,"RPL5P32"
"22822","12",112405189,112418838,"RPL6"
"22823","14",35235180,35235651,"RPL7AP3"
"22824","14",55543401,55544169,"RPL7AP4"
"22825","14",68338728,68339528,"RPL7AP5"
"22826","14",69885340,69886140,"RPL7AP6"
"22827","12",112301870,112302663,"RPL7AP60"
"22828","13",97901653,97902288,"RPL7AP61"
"22829","15",47730144,47730935,"RPL7AP62"
"22830","13",22803296,22803648,"RPL7AP73"
"22831","13",89833157,89833941,"RPL7L1P1"
"22832","13",98949719,98950447,"RPL7L1P12"
"22833","13",76981175,76981916,"RPL7P44"
"22834","13",104814327,104815069,"RPL7P45"
"22835","16",17932720,17933275,"RPL7P47"
"22836","15",99551382,99552117,"RPL7P5"
"22837","15",66379337,66379915,"RPL9P25"
"22838","14",35262462,35263036,"RPL9P3"
"22839","14",81777016,81777613,"RPL9P6"
"22840","12",120196699,120201235,"RPLP0"
"22841","15",40312352,40313289,"RPLP0P10"
"22842","14",35388121,35389069,"RPLP0P3"
"22843","15",69452814,69456205,"RPLP1"
"22844","13",23373423,23374061,"RPLP1P13"
"22845","15",74954418,74956772,"RPP25"
"22846","14",20343075,20343407,"RPPH1"
"22847","13",71913704,71914178,"RPS10P21"
"22848","12",132825701,132826184,"RPS11P5"
"22849","13",37220860,37221246,"RPS12P24"
"22850","16",18781295,18790383,"RPS15A"
"22851","14",47444106,47444494,"RPS15AP3"
"22852","12",113054062,113054435,"RPS15AP32"
"22853","CHR_HSCHR15_5_CTG8",82615842,82619653,"RPS17"
"22854","15",82536750,82540459,"RPS17"
"22855","16",1962058,1964841,"RPS2"
"22856","12",120247460,120247791,"RPS20P31"
"22857","14",105374618,105374971,"RPS20P33"
"22858","14",78231281,78231619,"RPS26P48"
"22859","14",104830838,104831171,"RPS26P49"
"22860","15",63125872,63158021,"RPS27L"
"22861","13",42003430,42003637,"RPS28P8"
"22862","14",49570984,49599164,"RPS29"
"22863","14",104835997,104836852,"RPS2P4"
"22864","12",118246084,118246962,"RPS2P5"
"22865","14",35468272,35469330,"RPS3AP4"
"22866","13",26576886,26577675,"RPS3AP44"
"22867","14",53612724,53613405,"RPS3AP46"
"22868","15",43115702,43116493,"RPS3AP47"
"22869","16",5270174,5270954,"RPS3AP48"
"22870","13",68634190,68634486,"RPS3AP52"
"22871","15",59768352,59769146,"RPS3AP6"
"22872","13",51454164,51461315,"RPS4XP16"
"22873","14",90847861,91060641,"RPS6KA5"
"22874","14",74903951,74923302,"RPS6KL1"
"22875","12",131667492,131668246,"RPS6P21"
"22876","13",99173593,99174490,"RPS6P23"
"22877","13",21628413,21629015,"RPS7P10"
"22878","15",22152276,22152897,"RPS8P10"
"22879","14",55004813,55005687,"RPSAP13"
"22880","14",76634775,76635661,"RPSAP3"
"22881","14",94726288,94727175,"RPSAP4"
"22882","14",103374033,103374916,"RPSAP5"
"22883","13",67266845,67267706,"RPSAP53"
"22884","13",20961310,20962195,"RPSAP54"
"22885","15",52885595,52886470,"RPSAP55"
"22886","16",784974,788397,"RPUSD1"
"22887","15",40569299,40574949,"RPUSD2"
"22888","14",44888556,44889041,"RRAGAP1"
"22889","CHR_HSCHR16_1_CTG1",15002502,15036801,"RRN3"
"22890","16",15060033,15094311,"RRN3"
"22891","16",29074976,29116718,"RRN3P2"
"22892","16",11833850,11851580,"RSL1D1"
"22893","15",55180806,55197049,"RSL24D1"
"22894","12",122503454,122527000,"RSRC2"
"22895","15",41408408,41483563,"RTF1"
"22896","14",100879753,100903722,"RTL1"
"22897","14",59595976,59870776,"RTN1"
"22898","14",51989514,52010694,"RTRAF"
"22899","13",46334681,46438190,"RUBCNL"
"22900","16",31489471,31509309,"RUSF1"
"22901","13",31739526,31803389,"RXFP2"
"22902","15",33310962,33866121,"RYR3"
"22903","13",23288689,23433763,"SACS"
"22904","14",21521080,21537216,"SALL2"
"22905","15",70635249,70637314,"SALRNA2"
"22906","15",70615547,70616567,"SALRNA3"
"22907","14",77376689,77392163,"SAMD15"
"22908","14",54566117,54793315,"SAMD4A"
"22909","13",21140119,21149097,"SAP18"
"22910","14",50632058,50668306,"SAV1"
"22911","15",82262810,82284930,"SAXO2"
"22912","16",28259246,28323849,"SBK1"
"22913","12",123289109,123364847,"SBNO1"
"22914","15",74843730,74873365,"SCAMP2"
"22915","15",74957219,75021495,"SCAMP5"
"22916","15",76347904,76905444,"SCAPER"
"22917","12",124776856,124882668,"SCARB1"
"22918","14",95533355,95533629,"SCARNA13"
"22919","15",66347207,66347342,"SCARNA14"
"22920","15",82755945,82756071,"SCARNA15"
"22921","13",77535674,77645263,"SCEL"
"22922","14",30622291,30737694,"SCFD1"
"22923","15",51681492,51721026,"SCG3"
"22924","CHR_HSCHR15_4_CTG8",32721966,32777405,"SCG5"
"22925","CHR_HSCHR15_6_CTG8",32172366,32227841,"SCG5"
"22926","15",32641676,32697098,"SCG5"
"22927","16",23278231,23381294,"SCNN1B"
"22928","16",23182745,23216883,"SCNN1G"
"22929","13",23267506,23269150,"SDAD1P4"
"22930","14",24439766,24442905,"SDR39U1"
"22931","16",22162492,22192208,"SDR42E2"
"22932","12",113392445,113426301,"SDS"
"22933","12",113422380,113438276,"SDSL"
"22934","15",84669538,84716460,"SEC11A"
"22935","16",4958330,5019157,"SEC14L5"
"22936","14",39031919,39109646,"SEC23A"
"22937","15",48988476,49046447,"SECISBP2L"
"22938","14",81471547,81533853,"SEL1L"
"22939","15",101270817,101277500,"SELENOS"
"22940","15",90160604,90229679,"SEMA4B"
"22941","15",47184101,47774228,"SEMA6D"
"22942","CHR_HG2198_PATCH",74411133,74435802,"SEMA7A"
"22943","15",74409289,74433958,"SEMA7A"
"22944","15",72114258,72143692,"SENP8"
"22945","15",93430659,93431217,"SEPHS1P2"
"22946","16",30443631,30445874,"SEPHS2"
"22947","16",30378135,30395991,"SEPTIN1"
"22948","16",4777606,4788398,"SEPTIN12"
"22949","14",35157904,35159099,"SEPTIN7P1"
"22950","15",43777087,43804427,"SERF2"
"22951","15",43794162,43800220,"SERINC4"
"22952","13",44373665,44397714,"SERP2"
"22953","CHR_HSCHR14_7_CTG1",94378757,94392703,"SERPINA1"
"22954","14",94376747,94390693,"SERPINA1"
"22955","CHR_HSCHR14_7_CTG1",94280460,94293271,"SERPINA10"
"22956","14",94280460,94293268,"SERPINA10"
"22957","14",94442464,94452800,"SERPINA11"
"22958","14",94487274,94517844,"SERPINA12"
"22959","14",94641318,94646720,"SERPINA13P"
"22960","14",94640725,94646994,"SERPINA13P"
"22961","CHR_HSCHR14_7_CTG1",94363640,94374417,"SERPINA2"
"22962","14",94364316,94366698,"SERPINA2"
"22963","14",94612384,94624055,"SERPINA3"
"22964","14",94561442,94569913,"SERPINA4"
"22965","14",94561442,94593118,"SERPINA5"
"22966","CHR_HSCHR14_7_CTG1",94304248,94323394,"SERPINA6"
"22967","14",94304248,94323389,"SERPINA6"
"22968","14",94462717,94479689,"SERPINA9"
"22969","13",51335773,51364735,"SERPINE3"
"22970","13",36674020,36697839,"SERTM1"
"22971","16",30957754,30984664,"SETD1A"
"22972","12",121804009,121832656,"SETD1B"
"22973","14",99397748,99480889,"SETD3"
"22974","13",49444274,49495003,"SETDB2"
"22975","16",29871159,29899550,"SEZ6L2"
"22976","14",67199062,67200327,"SF3B4P1"
"22977","12",131711081,131799738,"SFSWAP"
"22978","14",36473288,36513829,"SFTA3"
"22979","13",23180979,23325162,"SGCG"
"22980","16",28553915,28591790,"SGF29"
"22981","CHR_HSCHR14_8_CTG1",63684216,63728065,"SGPP1"
"22982","14",63684216,63728065,"SGPP1"
"22983","16",28846600,28874212,"SH2B1"
"22984","15",78077808,78104370,"SH2D7"
"22985","15",83447228,83618743,"SH3GL3"
"22986","15",48823741,48963919,"SHC4"
"22987","15",45167214,45201175,"SHF"
"22988","13",26044597,26052016,"SHISA2"
"22989","16",12901598,13240416,"SHISA9"
"22990","13",45777242,45851753,"SIAH3"
"22991","15",75369379,75455842,"SIN3A"
"22992","14",71320449,71741229,"SIPA1L1"
"22993","12",120302316,120313249,"SIRT4"
"22994","14",104753147,104768494,"SIVA1"
"22995","14",60643421,60658259,"SIX1"
"22996","14",60709539,60724351,"SIX4"
"22997","14",60509146,60512850,"SIX6"
